acc_x,acc_y,acc_z,gyrx,gyry,gyrz
0.15049860450327396,-0.11403425672794691,-0.10705752218365669,-0.061661314219236374,0.5740580558776855,-0.4886462986469269
-0.10123305381387472,0.3072907927254215,-0.03426642673909664,-0.05159589648246765,0.5441188216209412,-0.5275512933731079
-0.3552809897167608,0.172189481177181,0.014964929419755935,-0.09383776038885117,0.3400641977787018,-0.5579059720039368
-0.3029708106344566,-0.11949519814811646,0.6104407593190669,-0.293915718793869,0.20520544052124023,-0.5113115906715393
0.11297014376092701,-0.38699338459149,1.5678408528745174,-0.5907869338989258,0.050830695778131485,-0.4428194761276245
0.583035961977765,-0.5567031047169119,1.9048831887304782,-0.8216753005981445,-0.09818008542060852,-0.3699689507484436
1.2095036539249122,-0.42031062084697185,0.04021159887909889,-0.13353775441646576,-0.6856473684310913,-0.14629177749156952
2.062148218628764,-0.08224204721581191,-2.920973956185579,-0.0644548237323761,-0.537432074546814,0.007223488762974739
0.43788237176425754,-0.016377024707384405,-0.0935065512150526,-0.1622016280889511,-0.4397645592689514,0.07033117860555649
0.1954973828599788,-0.11652021919162943,0.05982990706264972,-0.11980251967906952,-0.3858315646648407,0.0798834040760994
-0.3020857166293077,-0.32904680705741046,-0.3782786016076803,-0.07376231998205185,-0.2404070794582367,0.05323728546500206
-0.3773443894974887,-0.36903343807421624,-0.4026648548454046,-0.07079209387302399,-0.23989363014698029,0.07399316132068634
-0.16960509070716798,-0.12492898669987916,0.08905190989375114,-0.08926951140165329,-0.3251928389072418,0.11377311497926712
-0.023413955873157827,-0.11697963513061403,0.13959668673872946,-0.11127147823572159,-0.36355701088905334,0.19002260267734528
-0.14371827844707294,-0.09805316340243443,0.058037178426980966,-0.10595007985830307,-0.34849196672439575,0.22611117362976074
-0.49631439472772176,-0.40241336430236696,-0.21938334015905855,-0.034078821539878845,-0.18564341962337494,0.1891707330942154
-1.0549448142454028,-0.7800511837884784,-0.4927817636221647,-0.003966061398386955,-0.10465939342975616,0.1082085371017456
-1.0031284830946474,-0.6834012199811637,-0.19548048652410507,-0.01866804249584675,-0.07319920510053635,0.05247284099459648
-0.6941296808749436,-0.515976468987763,-0.04181318885684013,-0.029019614681601524,0.014818152412772179,0.03121018595993519
-0.585086318636313,-0.16865356213599442,-0.08866086474955082,-0.000620463746599853,-0.021869288757443428,-0.015564776957035065
-0.9389246717967092,-0.09471839295653625,-0.06726034932434559,-0.0011941086268052459,0.01061408594250679,-0.0893377959728241
-1.15966044947803,-0.2565737463197671,-0.06952361808121205,0.0009156474843621254,0.00010924693197011948,-0.16323412954807281
-1.1164243882112204,-0.5646401082612573,-0.007875263419747352,0.003785870037972927,-0.006612887606024742,-0.2220708429813385
-0.9419649162754415,-0.8151802917715162,-0.08777765217423439,0.010462415404617786,0.021651506423950195,-0.23343321681022644
-0.5299153432954102,-0.5321841650102287,-0.07669044097065925,-0.006801128387451172,0.022104326635599136,-0.2099194973707199
-0.26375596770774573,-0.15685111533515153,-0.06948679320216178,0.03263203054666519,0.10616035014390945,-0.19326834380626678
-0.3634294075220823,-0.12285398879041895,-0.2014391026675701,0.04107465595006943,0.15171174705028534,-0.19551098346710205
-0.6330225204180926,-0.14311375494897366,-0.1542962432205677,0.04987720027565956,0.18169334530830383,-0.1797085851430893
-1.1389457243598997,-0.2287784518235363,-0.09416589190661907,0.03259008377790451,0.13544298708438873,-0.1841004341840744
-1.6109497806303201,0.05502535632513463,0.06862053176164627,0.01555837132036686,0.06105078011751175,-0.23685099184513092
-1.9267340782716869,-0.22335240818681193,0.17828852870464323,0.009519126266241074,0.03314637765288353,-0.3469812572002411
-1.9191990065917373,-0.48167022169493134,-0.054873745959997174,-0.009150166064500809,0.04344082623720169,-0.4510112702846527
-1.2452147265143692,-0.24748037581453097,-0.07886135526895523,0.005573781207203865,0.032601453363895416,-0.4672958552837372
-0.5235970269940793,-0.2253898505648598,0.08918167375326157,-0.008411277085542679,-0.019698768854141235,-0.41295191645622253
-0.10744452134040183,-0.1665035992941819,-0.013756722673773765,-0.006674096453934908,-0.04321202635765076,-0.3972151577472687
-0.5451379007380456,-0.3260867151428014,0.09257131619155406,-0.07264938950538635,-0.28487205505371094,-0.4267280399799347
-1.178556800062582,-0.6512490089170634,0.44123920791149135,-0.021238524466753006,-0.1250106394290924,-0.4418462812900543
-1.340615420912951,-0.5497978553730994,-0.7003261974275111,0.03194000571966171,0.07903091609477997,-0.5611156821250916
-1.6406453923225401,-0.3938041605848819,-0.40492870812416076,0.02355930581688881,0.11937417834997177,-0.7165185809135437
-1.6042849159136414,-0.44472843826673925,0.005199906730651855,0.008571835234761238,0.11185447126626968,-0.8122403025627136
-1.3890056500725447,-0.7799803105093538,0.0667851330280304,0.03250952437520027,0.14023473858833313,-0.8522053956985474
-0.9050821695581078,-0.8457214143771677,-0.22282968122065067,0.03515457734465599,0.14704203605651855,-0.830413281917572
-0.4643718078263104,-0.3677501202654093,0.009787819042801857,-0.0025164992548525333,0.04890330135822296,-0.8308984637260437
-0.43552269342821087,-0.5303595068663358,0.1988683753967285,0.024199800565838814,0.09377863258123398,-0.81728595495224
-0.1954081336739473,-0.6289120894245803,-0.24922493619322775,0.038168080151081085,0.12881304323673248,-0.7982954978942871
-0.14624097445826045,-0.6096316348932683,-0.10191665216386317,0.006121463142335415,0.0900866910815239,-0.7584457993507385
0.15330641019931063,-0.40387423063516614,0.07172609656155109,-0.0034419370349496603,0.06279057264328003,-0.6578630805015564
0.6921211175315082,-0.24864185734195635,0.0051303486257791514,-0.006949320435523987,-0.08486813306808472,-0.5365203619003296
0.8288398376811296,-0.5808052437836304,0.29473990217745305,-0.07880142331123352,-0.18045657873153687,-0.41676515340805054
0.9894729557730257,-0.5066792830061168,0.20771979037225244,-0.0796741396188736,-0.27795329689979553,-0.2837919294834137
1.467238352049142,-0.23566234785206613,-0.015056114834547041,-0.09184557944536209,-0.2713391184806824,-0.19611039757728577
1.6534095968276261,-0.4300870051803067,-0.10533259808719157,-0.03745131567120552,-0.0989694818854332,-0.12348492443561554
1.9347871824763714,-0.36279710096791384,-0.5490151074975729,0.00963536836206913,0.04343125596642494,-0.0706588625907898
1.9098988249354063,-0.17421720587881281,-0.23612404707968235,0.02280363440513611,0.08839926868677139,-0.028526857495307922
1.7544721163801849,0.08953680733386427,-0.13272212479412554,-0.0088922418653965,0.0011489111930131912,-0.002903685439378023
1.3150626081138848,0.243145123089198,0.2531874100834131,0.014046364463865757,-0.04206141084432602,0.04899466782808304
0.946925534357503,0.19029941235808653,-0.07434943080246448,-0.013935867697000504,-0.03446878492832184,0.0716826319694519
0.5496739732651039,0.030442082677967844,0.2113034940779209,-0.0038808370009064674,-0.07151176035404205,0.06389342248439789
0.4045100443206727,0.09412060972647741,-0.13915712627768514,-0.008062667213380337,-0.050787754356861115,0.02490302175283432
0.48086876911893484,0.19591522467955946,-0.09439034831225872,0.006949570961296558,-0.01754165254533291,0.00481479661539197
0.7917918173994869,0.18655670043211428,-0.12011807928681373,-0.02413351461291313,-0.053231801837682724,0.03746553510427475
1.1319553540159015,0.21625271398313342,0.14100246188342572,0.021049676463007927,0.0224312674254179,0.1481153517961502
1.3227150225631892,0.26668657779954374,-0.17205284918546676,0.023182611912488937,0.0012647658586502075,0.26101285219192505
1.2748412184931337,0.10929868870656936,0.11495090578198432,0.026104630902409554,-0.0021017356775701046,0.3839842975139618
1.1100014424916356,0.06051449179332703,-0.17786533485651015,-0.0002476212102919817,0.011608509346842766,0.4833776354789734
0.8656711464721709,0.03355418681651354,-0.024622400081157684,0.004908259026706219,-0.021979276090860367,0.5631388425827026
0.7956400903254747,-0.00990463208919391,-0.05721534065008163,-0.02011387050151825,-0.048614367842674255,0.6227015256881714
0.7674671581558883,0.007110124266147613,0.10845452950000763,0.010135112330317497,-0.011960482224822044,0.706111490726471
0.7614101962044835,0.09856220890311523,-0.06615092677772044,0.0045980000868439674,-0.04735757037997246,0.7728641629219055
0.6915398835774511,0.08076651303684339,-0.031101240706443784,0.007070478983223438,-0.01715466007590294,0.820348858833313
0.6432970269992947,-0.005041263836529105,-0.06906827552914618,0.0021022246219217777,-0.07777221500873566,0.8204417824745178
0.3850487167971208,0.13318093794491143,-0.029826398465037342,0.026757236570119858,-0.06763489544391632,0.7433512806892395
-0.12611965778917072,0.6518821922540664,-0.03126549135744572,0.018942322582006454,-0.030912749469280243,0.6194214820861816
-0.5487881668739021,0.5842126410743221,0.01755143878161907,0.005291224457323551,-0.03475222736597061,0.49731719493865967
-0.7510223654419184,0.39342115261666477,0.010232640200853347,0.0033038360998034477,-0.01538410596549511,0.40807169675827026
-0.7788666501790285,0.24291374375242739,-0.03404664650857448,0.00018261116929352283,-0.0015058419667184353,0.34659343957901
-0.15661208241488783,0.1398342035553418,-0.052558454754948615,0.032346006482839584,-0.00892469473183155,0.3713303208351135
0.060500189273338764,-0.004834288288652897,-0.11180910062491893,0.008869843557476997,-0.008397637866437435,0.4735969603061676
0.17686971141528338,-0.26590591228324917,0.07718319292366504,0.0068595558404922485,-0.0297476164996624,0.43985286355018616
0.3094884123675525,-0.014577482738438993,-0.12542846065461635,0.009618856944143772,-0.015140177682042122,0.3696300983428955
-0.09391365244491025,0.4247533160021528,0.0033066403299570083,0.004244064446538687,-0.010717861354351044,0.26738324761390686
-0.4701493317818269,0.6982216263636947,0.01815232728421688,-0.008959089405834675,0.0007606293074786663,0.15566658973693848
-0.8792250400502234,0.48664771784655747,0.0006342062503099441,0.01054297760128975,-0.0010466971434652805,0.07219552993774414
-0.6993949079267681,0.21348310313932597,-0.049181087276339526,-0.006012030877172947,-0.00269838934764266,0.027929535135626793
-0.27317804044438526,0.46955282719340175,-0.043944355666637416,-0.004601620137691498,-0.013917254284024239,0.015744397416710854
0.1884358469759114,0.4228424774121493,0.01770925969183445,-0.019927045330405235,-0.031215019524097443,0.039525628089904785
0.5886029484551399,0.04656728804875165,0.07173778699934483,0.006996840704232454,0.003662623930722475,0.09915454685688019
0.8174792894288897,-0.08210364339211955,-0.1504623641461134,0.006328121293336153,0.003923613112419844,0.18320497870445251
0.891450899894908,-0.1268072016619146,-0.034359365719556806,-0.01472469512373209,-0.01226234994828701,0.26426786184310913
0.8566771812207996,-0.005611775467172265,0.010972060391306876,-0.006113896146416664,-0.014257058501243591,0.33366209268569946
0.6640010115277022,-0.08333753256862983,-0.09062076664566993,0.013486170209944248,-0.0006075906567275524,0.37023863196372986
0.34842107735201716,-0.18507669100742785,-0.05619418090879917,-0.0002669254317879677,-0.015518896281719208,0.35628366470336914
0.07248584715398028,0.27858212797762827,-0.015649404552578926,0.028729300945997238,0.004716470837593079,0.2963806390762329
-0.032217140942916736,0.1820317338209599,-0.009778466692566871,-0.002818239387124777,-0.02084188535809517,0.24695901572704315
0.07238229544796049,0.09516573486523702,0.042298926547169685,-0.006107239983975887,-0.004864023067057133,0.22151528298854828
0.1315284762964584,0.3348620692074299,-0.10551964509189128,0.002770407823845744,-0.008764754980802536,0.19615666568279266
0.17199985862290484,0.16446310644252224,0.0506985061019659,-0.009415818378329277,0.033631421625614166,0.1779380440711975
0.29874541149176653,0.05113770123682916,-0.04044306954741478,0.0020666676573455334,-0.0056432802230119705,0.16843189299106598
0.410175888062641,-0.08584328657817095,-0.05300912113189697,-0.0007267226465046406,0.005597955081611872,0.1732930690050125
0.5533612834757193,-0.1710057330190204,-0.007517536023259163,0.018953505903482437,0.01731107011437416,0.2160264104604721
0.5205739163132385,0.098091139058955,-0.0833680190384388,0.0026051602326333523,0.003093952778726816,0.25068554282188416
0.2845747925211675,0.12649185210242866,-0.022757190731167793,-0.0023214214015752077,0.011336170136928558,0.27088695764541626
-0.03477125957225216,0.19016972156381234,-0.10906301678717135,0.03217250108718872,0.025930173695087433,0.26120033860206604
-0.3791569553447887,0.19948237910922614,-0.06012450609505176,-0.033089324831962585,-0.10937412083148956,0.21801769733428955
-0.5126042526083067,-0.04781264846734702,0.4192828121691942,0.00946559477597475,-0.028258828446269035,0.18715091049671173
-0.45475094284825024,0.07380924124484882,-0.40446225965619087,0.001688897842541337,-0.04388545826077461,0.13853543996810913
-0.3322189708201215,0.12824799332106485,-0.051606853118538853,0.00865266378968954,-0.06511959433555603,0.09495177119970322
-0.061141017060680314,-0.14094318771054967,0.07335983524322509,-0.0037949513643980026,0.02195858582854271,0.09563540667295456
0.12237211442445405,-0.19379361114939675,-0.1315168406575918,-0.014592473395168781,0.019195159897208214,0.09628911316394806
0.08384258688078261,-0.09718061835160478,-0.007016016241908073,0.006784720346331596,-0.022574657574295998,0.1070229783654213
0.03286948335482739,-0.281590990937408,-0.011952888122200965,-0.008332179859280586,0.01794157363474369,0.13677570223808289
0.011852695133758242,-0.12719231025567276,-0.040546529921889306,-0.0005831804592162371,0.025004807859659195,0.16339027881622314
-0.02217725596834207,0.0848822960589081,-0.049535892063379286,0.021036095917224884,-0.012353446334600449,0.18706323206424713
-0.09830900132702663,0.10614016987672074,0.025893150669336316,-0.011264054104685783,0.014873648062348366,0.21042980253696442
0.05991707388944924,0.2077298916411586,-0.05969780511558056,0.006597633473575115,0.002301645465195179,0.2717454433441162
0.5813403005084022,0.8765838048264384,-0.04503682707846164,0.01567794755101204,-0.030601974576711655,0.3664000332355499
0.5430746845979243,0.560483536571078,0.04476794700920581,0.0006527919322252274,-0.00411075446754694,0.4053453207015991
0.09957768782228231,-0.3130527537856251,-0.043503041639924044,-0.011857939884066582,-0.005467635579407215,0.4533836841583252
0.12929186721765434,0.022592629552911966,-0.08586100489795208,0.002605289686471224,-0.026881607249379158,0.4923796057701111
-0.07721552429068833,-0.17861315754912793,0.01816810937523842,0.013203606009483337,-0.03767353296279907,0.5060743689537048
-0.3183442112572491,-0.4096207383979112,-0.08671148424744606,0.0024308538995683193,-0.02129223197698593,0.4962143003940582
-0.4012016504250467,-0.2498645858036354,-0.040461189725995064,0.0029291315004229546,-0.02398841641843319,0.48947837948799133
-0.3657272726682946,-0.010868234690651297,-0.04180032937526702,0.0037483186461031437,-0.01643109694123268,0.4312589764595032
-0.5460539926696568,-0.057283912374265486,0.016544307565689087,0.0040266187861561775,-0.0043517970480024815,0.3389245271682739
-0.6873856865074485,0.026394688716996458,-0.03178805392682552,-0.003698274726048112,0.007313699461519718,0.25031524896621704
-0.5361317335922271,0.40809707249458876,-0.05124386502504349,0.005097880959510803,-0.03496534749865532,0.21213099360466003
-0.21736166160572318,0.856192466443777,-0.0021603929042816163,-0.020533179864287376,0.01374227087944746,0.23827898502349854
-0.08678338957303203,0.9000504590012133,0.0010094693034887314,-0.011424637399613857,-0.02871277555823326,0.27158820629119873
-0.03257137719108723,0.6935461088333279,0.08315116141736507,-0.011550071649253368,-0.011963091790676117,0.2735791802406311
-0.11991662016427143,0.3963246189732104,-0.032061025649309155,-0.010933155193924904,-0.028571683913469315,0.2465561330318451
-0.17569337937859816,0.25428744374718515,-0.02921791117787361,-0.007665723096579313,-0.01861732080578804,0.20341666042804718
-0.13678626896049825,0.30886472751125693,0.04649111754000187,-0.006093522533774376,-0.010098814964294434,0.1735936850309372
-0.03332603376657935,0.3989080230625346,-0.06783610338568687,-0.004837576299905777,-0.0017165150493383408,0.14160378277301788
-0.058762177366437386,0.4172211303990334,-0.011716156756877899,-0.00024655601009726524,-0.00891567301005125,0.12195046991109848
-0.11219396262350491,0.4644016184426844,0.0048871875196695325,0.01165830623358488,0.025082241743803024,0.12996073067188263
-0.11086871450226753,0.6067340137556195,-0.008126023310422897,0.02044367417693138,0.03675300255417824,0.14768022298812866
-0.09709104950516484,0.6794288822840899,-0.05270516974925995,0.021266058087348938,0.07712412625551224,0.15483933687210083
-0.19756489158272741,0.6987572676103562,-0.04055295966267586,0.005676713772118092,0.04344342276453972,0.14223435521125793
-0.42143111277688294,0.514402388071455,-0.04517302067875862,-0.01097257062792778,-0.029333580285310745,0.09734997898340225
-0.5511444111438468,0.4498975114677101,0.09054127166867255,-0.009309159591794014,0.0025412291288375854,0.04038751870393753
-0.6168451464686543,0.4165404181258753,0.12972294297814368,0.02253718674182892,0.07261086255311966,-0.00035298895090818405
-0.4267431381125003,0.5103431758085265,-0.1463572669148445,0.018056020140647888,0.06363915652036667,-0.040961697697639465
-0.2678364784870297,0.5103573139317333,-0.11493220108151435,0.015144119039177895,0.051275692880153656,-0.05489296093583107
-0.17068457477325572,0.45363355619087814,0.02766366747319698,0.003558034310117364,-0.0021354882046580315,-0.030980311334133148
0.16471662454586475,0.48067649794984607,0.031684593552350995,-0.004678057506680489,-0.017956795170903206,0.020300455391407013
0.4281351769927889,0.4521062735583633,0.09960779069960117,0.0033006411977112293,0.0025239516980946064,0.0594305545091629
0.47814358193874357,0.44956075379401444,0.011315759262442588,0.021252211183309555,0.06642037630081177,0.06612787395715714
0.2595841801821254,0.34015188271123914,-0.09297171368598937,0.02383694052696228,0.08665819466114044,0.043384943157434464
0.10657670726361684,0.3399328696656972,-0.14847382067739961,0.023856647312641144,0.09288892149925232,-0.009760833345353603
-0.2226610466554761,0.2363177612871863,-0.04238134413361549,0.016334954649209976,0.06172982230782509,-0.026226144284009933
-0.1865544171434827,0.34979419233612713,-0.018897592693567274,-0.0001305714249610901,0.012040561065077782,-0.011212573386728764
-0.0350168432475999,0.4584312022635713,0.06877484554052353,-0.006638273596763611,-0.03758365288376808,0.017343122512102127
0.10737628754293546,0.494328627737984,0.0987000282049179,-0.023341884836554527,-0.10480476915836334,0.05509289726614952
0.1893778953326866,0.42329248620197174,0.11292319934666156,-0.039599016308784485,-0.1473809778690338,0.10042035579681396
0.18815920372530817,0.2850664484956302,0.1212912147194147,-0.029029732570052147,-0.12184711545705795,0.14274278283119202
0.1950054894234985,0.22829874201519412,0.04734042784571647,-0.0015863932203501463,-0.019760264083743095,0.14743606746196747
0.014108109377732034,0.20051270853765307,-0.15559212825000285,0.0008024622220546007,-0.01581905223429203,0.09966162592172623
-0.198661290250998,0.21274969256455079,-0.23863807572722434,-0.019743023440241814,-0.06676924973726273,0.02333691343665123
-0.35195363539233804,0.32991610070522875,0.04281622841954231,-0.006022416986525059,-0.048226989805698395,0.026480773463845253
-0.30130218330249187,0.41263672521822153,0.10339549254477023,0.01160011813044548,-0.04650228098034859,0.08172595500946045
0.13689972100602463,0.3895834741499275,-0.10983809281289576,0.006598168984055519,-0.007447555661201477,0.1211540549993515
0.37763979224748906,0.28591484548589213,-0.1147597671240568,0.021176043897867203,0.02758992463350296,0.13291285932064056
0.4292198669569567,0.1823953795015812,-0.03287877177298069,0.0135149285197258,0.03172660991549492,0.13348731398582458
0.38430096716973927,0.17981288872770965,-0.10766016425192355,0.01123193372040987,0.015095453709363937,0.1209685206413269
0.15780342935761435,0.198611386694666,0.025092940202355384,0.015178206376731396,0.02973165363073349,0.09945416450500488
-0.02629686806544196,0.35249263763986527,0.0052139352560043335,0.007705110125243664,0.044416822493076324,0.04431277886033058
-0.22688816283121704,0.4911915718212723,-0.06314473069906235,0.011402110569179058,-0.028799599036574364,-0.033287473022937775
-0.6300150822304189,0.6184457865983247,0.12075637719035148,0.0014645250048488379,0.006955434568226337,-0.13995784521102905
-0.8648413445845246,0.4090125433716923,-0.017797522497177122,0.02209869772195816,0.0061620790511369705,-0.2173841893672943
-0.7800739070769399,-0.04043660327401012,-0.04995031808316707,0.049309141933918,-0.023294726386666298,-0.27163535356521606
-0.5247508732043207,-0.1558522770235315,-0.1987503019750118,0.0552716925740242,0.013773811981081963,-0.29421868920326233
-0.1822477877244353,-0.09810779793281107,-0.17048574599921704,0.04383062198758125,0.036077968776226044,-0.2795376181602478
0.2252913951590657,-0.08058832519203424,-0.08657587516903877,0.006745572201907635,-0.0007620719261467457,-0.25632044672966003
0.5041523218117654,-0.10247726345499977,0.10008300699591637,-0.010825160890817642,0.05555099993944168,-0.22647526860237122
0.6360217752993107,-0.04819925489844754,0.16411328835785388,-0.04825189337134361,-0.04374575614929199,-0.18374298512935638
0.6352215648323297,0.16081888645496217,0.27445231643021106,-0.09397025406360626,-0.0412917323410511,-0.12767599523067474
0.5393949366392568,-0.12859271510550752,0.12771452576518058,-0.0027379398234188557,-0.0003484492190182209,-0.05703553557395935
0.43110816492158915,-0.22045334401074795,-0.3415881625920534,-0.0033384826965630054,-0.03746119514107704,-0.08580885827541351
0.11362499094046652,-0.031044414218980815,-0.26052666693031784,-0.013920821249485016,-0.0339774489402771,-0.13643506169319153
-0.34416984964832664,0.08314124281154946,0.06056991177499294,0.011391726322472095,0.00864377897232771,-0.18084034323692322
-0.59612702381704,0.013579923068452626,-0.054209729093313216,0.012996412813663483,0.023884069174528122,-0.22912783920764923
-0.5927326321383938,-0.08279144299319013,-0.15968553504347802,0.011425945907831192,0.03950989991426468,-0.2545141577720642
-0.19154051672667263,0.19428466433566063,-0.04067337117195129,0.02097337692975998,0.07904522866010666,-0.2441890686750412
-0.028616125342843586,0.06883958133980632,-0.07357201668918133,0.015898190438747406,0.0343904048204422,-0.23945556581020355
-0.07732840094747953,0.2746845360171981,0.02683423091173172,0.0053788404911756516,0.04617467522621155,-0.22429583966732025
-0.06008575868697371,0.22996932384222746,0.04252630556225776,-0.0239417627453804,-0.020017126575112343,-0.2018701583147049
-0.11372456972426734,0.19831861429316922,0.07438216402828693,0.02301217056810856,0.08939296007156372,-0.17934240400791168
-0.18988571699066087,0.045950745319295674,-0.25196166768074035,-0.002852183301001787,-0.011144029907882214,-0.2030554562807083
-0.4157926319658756,0.09196385181769728,0.2168453461140394,-0.002543133217841387,-0.011979356408119202,-0.21503561735153198
-0.30842355961501594,0.013076010400615632,-0.08346563419401645,0.005819991230964661,0.01486184448003769,-0.2336399257183075
-0.2707975567823276,0.06194214997626841,-0.09469020804166793,0.002372263465076685,-0.002096099779009819,-0.2672649919986725
-0.16926610454376786,0.3147470635481179,0.03593056055903435,0.001523513812571764,0.020371925085783005,-0.2782672941684723
0.14856643086429686,0.39565249186530704,-0.12687398328781127,0.028377501294016838,0.10405976325273514,-0.2619899809360504
0.3755414682613685,0.3234419727876782,-0.2056961755901575,0.03793558478355408,0.09887485206127167,-0.24077896773815155
0.4038463927801698,0.2819865113273263,0.07741407907009125,0.02838682383298874,0.03586646914482117,-0.2032509446144104
0.33926012150328605,0.024529844693187624,0.04373392778635025,0.0019213962368667126,0.06462860852479935,-0.14766278862953186
0.22108581496169788,-0.33319873910509046,-0.043508302336931225,0.04587220400571823,0.13703320920467377,-0.11070109903812408
-0.03128197670136578,-0.24213242064900695,-0.3345505190402269,0.058647122234106064,0.1367650330066681,-0.15001069009304047
-0.316599194220826,0.13774585297396405,0.07836860331594944,0.023777954280376434,0.09184201061725616,-0.20269006490707397
-0.18014504329152403,0.36636115012504156,0.07830547495186328,0.02032942697405815,0.10270904004573822,-0.18754839897155762
0.23912173105832188,0.38664625165425237,-0.04206628683507442,0.01865776628255844,0.053759414702653885,-0.13830241560935974
0.42878728422597046,0.5764977923806757,0.11400690293014049,-0.0033487328328192234,-0.03038502298295498,-0.07973843067884445
0.5331877160295844,0.23633635638980194,0.14965864654779434,-0.020296022295951843,-0.08449862897396088,-0.002467456506565213
0.5342696660473942,-0.2550037205240689,0.04676175117492676,-0.0137795340269804,-0.0812532976269722,0.055776674300432205
0.2743648938750848,-0.13617200951967387,-0.08263502858877181,-0.019450608640909195,-0.044402360916137695,0.059473298490047455
-0.1754387652967125,0.05233849186133593,-0.10625322006344795,0.019426483660936356,0.027559712529182434,-0.009731074795126915
-0.5455796896887943,0.1178155196991749,-0.235566997718811,0.02468489296734333,0.10306063294410706,-0.11428613215684891
-0.5581488100131974,0.11343496652739121,-0.10978548584282398,0.04190995171666145,0.13139000535011292,-0.1950499564409256
-0.22014826011694966,0.33231095995251086,-0.08876783225536346,0.035761911422014236,0.12230400741100311,-0.19989758729934692
0.22275727357156574,0.35227705866042525,0.03533668631911278,0.0130989458411932,0.07753042131662369,-0.13833196461200714
0.5393065277034417,0.24328632165817543,0.14364976152181624,0.01146935299038887,-0.014214608818292618,-0.03944956511259079
0.7372113552976399,0.13803689007610082,0.08593874630928039,-0.017257366329431534,-0.08228021115064621,0.05363190919160843
0.6113381465502082,-0.003625862346962094,0.04622223747074604,0.010081455111503601,-0.04695732519030571,0.12323590368032455
0.22867665368318557,-0.14266328950142487,-0.22186755819022655,0.04647355154156685,0.043703336268663406,0.13149836659431458
-0.29174225473143156,-0.03984187051756307,-0.3210731978297233,0.06733262538909912,0.11853501200675964,0.06766402721405029
-0.6413794298749417,0.2774187650203705,-0.15350596962571142,0.061036113649606705,0.11336235702037811,-0.03756066411733627
-0.5860994412016123,0.2805891021521762,0.021211130332946776,0.06423323601484299,0.12819163501262665,-0.08947359025478363
-0.06816078702909871,0.33049722506143153,0.0876987417191267,0.03971084579825401,0.09535219520330429,-0.05636996775865555
0.444593194514513,0.3946067822046578,0.07418985632658004,0.030447842553257942,0.0297783762216568,0.03887489065527916
0.7063387357152998,0.062457022429537025,0.0618003303527832,0.023524420335888863,0.0011595147661864758,0.14760936796665192
0.5983737798305228,0.1036743642850779,0.04822305589914322,0.012982700020074844,-0.017296839505434036,0.20407798886299133
0.2965647612507455,0.08174562373468652,-0.036438510081171986,0.004079220816493034,0.035073958337306976,0.21107223629951477
